elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
37.018,,6.71,-176.43,-1.28,1.22,-1.33,-0.31,False,False,False,False,False,False,-0.006,-0.005,True,False,LOW
37.138,,7.5,-176.22,-1.19,1.37,-1.18,-0.18,False,False,False,False,False,False,0.001,-0.007,True,False,LOW
37.163,,6.98,-176.64,-1.23,1.32,-1.21,-0.16,False,False,False,False,False,False,0.005,-0.01,True,False,LOW
37.331,,7.11,-176.68,-1.09,1.24,-1.33,-0.03,False,False,False,False,False,False,0.021,-0.002,True,False,LOW
37.355,,7.25,-175.88,-1.08,1.25,-1.24,-0.02,False,False,False,False,False,False,0.035,-0.005,True,False,LOW
37.532,,6.81,-176.45,-0.93,1.05,-1.23,0.12,False,False,False,False,False,False,0.028,-0.006,True,False,LOW
37.56,,7.1,-176.8,-1.27,1.06,-1.28,0.09,False,False,False,False,False,False,0.031,-0.006,True,False,LOW
37.72,,7.59,-176.43,-1.27,1.36,-1.24,-0.0,False,False,False,False,False,False,0.031,-0.008,True,False,LOW
37.744,,7.46,-176.2,-1.27,1.38,-1.2,-0.02,False,False,False,False,False,False,0.034,-0.006,True,False,LOW
37.949,,7.16,-176.11,-1.35,1.29,-1.02,-0.11,False,False,False,False,False,False,-0.003,-0.003,True,False,LOW
37.977,,7.54,-176.02,-1.42,1.33,-0.99,-0.13,False,False,False,False,False,False,-0.01,-0.007,True,False,LOW
38.124,,7.67,-175.64,-1.58,1.52,-0.71,-0.26,False,False,False,False,False,False,0.003,-0.006,True,False,LOW
38.148,,7.81,-177.05,-1.46,1.57,-0.86,-0.26,False,False,False,False,False,False,-0.008,0.016,True,False,LOW
38.327,,7.73,-176.68,-1.36,1.68,-1.17,-0.22,False,False,False,False,False,False,0.032,0.002,True,False,LOW
38.351,,7.75,-176.01,-1.28,1.7,-1.12,-0.21,False,False,False,False,False,False,0.029,-0.003,True,False,LOW
38.576,,7.7,-176.24,-1.31,1.73,-1.06,-0.16,False,False,False,False,False,False,0.034,-0.008,True,False,LOW
38.602,,7.36,-175.03,-1.4,1.69,-0.87,-0.17,False,False,False,False,False,False,0.038,0.012,True,False,LOW
38.736,,7.54,-176.56,-1.52,1.65,-1.08,-0.25,False,False,False,False,False,False,0.004,0.019,True,False,LOW
38.761,,7.47,-175.66,-1.28,1.63,-0.99,-0.23,False,False,False,False,False,False,0.058,0.008,True,False,LOW
38.931,,8.24,-175.61,-1.18,1.97,-0.67,-0.11,False,False,False,False,False,False,0.055,0.0,True,False,LOW
38.964,,7.74,-175.86,-1.37,1.94,-0.66,-0.13,False,False,False,False,False,False,0.046,-0.006,True,False,LOW
39.134,,7.81,-175.71,-1.41,1.9,-0.57,-0.18,False,False,False,False,False,False,0.045,-0.006,True,False,LOW
39.161,,7.51,-175.34,-1.48,1.85,-0.5,-0.2,False,False,False,False,False,False,0.033,-0.003,True,False,LOW
39.367,,7.66,-174.97,-1.49,1.78,-0.07,-0.27,False,False,False,False,False,False,0.019,-0.007,True,False,LOW
39.404,,7.39,-174.4,-1.5,1.71,0.11,-0.28,False,False,False,False,False,False,0.024,-0.009,True,False,LOW
39.544,,7.9,-174.88,-1.44,1.83,0.22,-0.27,False,False,False,False,False,False,0.023,-0.009,True,False,LOW
39.569,,7.99,-175.55,-1.46,1.86,0.15,-0.27,False,False,False,False,False,False,0.007,-0.008,True,False,LOW
39.735,,7.5,-174.98,-1.56,1.7,0.2,-0.33,False,False,False,False,False,False,0.008,-0.009,True,False,LOW
39.76,,7.43,-174.82,-1.56,1.67,0.23,-0.34,False,False,False,False,False,False,0.009,-0.011,True,False,LOW
39.966,,7.91,-175.27,-1.44,1.84,0.08,-0.3,False,False,False,False,False,False,0.002,-0.009,True,False,LOW
39.99,,7.74,-176.36,-1.81,1.83,-0.09,-0.34,False,False,False,False,False,False,-0.017,0.028,True,False,LOW
40.142,,7.95,-176.8,-1.88,1.92,-0.83,-0.52,False,False,False,False,True,True,0.011,0.052,True,False,LOW
40.177,,8.6,-175.34,-1.55,2.05,-0.7,-0.49,False,False,False,False,False,False,0.027,0.017,True,False,LOW
40.331,,8.4,-176.0,-1.47,2.25,-0.73,-0.4,False,False,False,False,False,False,0.034,0.006,True,False,LOW
40.358,,8.41,-175.06,-1.35,2.28,-0.6,-0.36,False,False,False,False,False,False,0.023,-0.003,True,False,LOW
40.521,,7.99,-175.09,-1.5,2.16,-0.22,-0.34,False,False,False,False,False,False,0.007,-0.008,True,False,LOW
