elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
30.349,,1.04,-171.18,-2.29,1.19,0.28,0.31,False,False,False,False,False,False,0.018,-0.007,True,False,LOW
30.371,,0.98,-171.28,-2.27,1.17,0.28,0.31,False,False,False,False,False,False,0.019,-0.008,True,False,LOW
30.544,,0.87,-171.46,-2.28,1.04,0.19,0.3,False,False,False,False,False,False,0.018,-0.009,True,False,LOW
30.568,,1.0,-171.2,-2.26,1.05,0.21,0.31,False,False,False,False,False,False,0.023,-0.008,True,False,LOW
30.747,,0.84,-171.29,-2.26,0.97,0.24,0.31,False,False,False,False,False,False,0.024,-0.009,True,False,LOW
30.776,,1.02,-171.13,-2.21,0.99,0.27,0.32,False,False,False,False,False,False,0.022,-0.01,True,False,LOW
30.942,,0.78,-171.33,-2.21,0.91,0.25,0.35,False,False,False,False,False,False,0.022,-0.009,True,False,LOW
30.966,,0.66,-171.33,-2.22,0.89,0.25,0.35,False,False,False,False,False,False,0.019,-0.006,True,False,LOW
31.146,,1.06,-170.97,-2.24,1.01,0.43,0.34,False,False,False,False,False,False,0.021,-0.011,True,False,LOW
31.169,,1.21,-171.84,-2.16,1.04,0.34,0.35,False,False,False,False,False,False,0.023,-0.008,True,False,LOW
31.344,,1.14,-171.28,-2.19,1.13,0.31,0.37,False,False,False,False,False,False,-0.005,0.009,True,False,LOW
31.367,,1.24,-170.88,-2.24,1.15,0.36,0.37,False,False,False,False,False,False,0.006,-0.011,True,False,LOW
31.549,,0.92,-170.96,-2.32,1.06,0.49,0.31,False,False,False,False,False,False,0.008,-0.011,True,False,LOW
31.573,,1.2,-171.05,-2.26,1.08,0.49,0.31,False,False,False,False,False,False,0.014,-0.014,True,False,LOW
31.74,,1.06,-171.64,-2.19,1.1,0.2,0.35,False,False,False,False,False,False,0.012,-0.009,True,False,LOW
31.763,,0.83,-171.16,-2.2,1.08,0.22,0.36,False,False,False,False,False,False,0.012,-0.01,True,False,LOW
31.946,,1.28,-170.31,-2.26,1.22,0.78,0.34,False,False,False,False,False,False,0.013,-0.012,True,False,LOW
31.968,,1.41,-171.34,-2.13,1.25,0.71,0.35,False,False,False,False,False,False,0.018,-0.008,True,False,LOW
32.142,,1.01,-171.44,-2.13,1.16,0.4,0.4,False,False,False,False,False,False,0.009,-0.009,True,False,LOW
